,event,code,venue_cleaned,venue_loc,City,start_datetime,end_datetime,start_timestamp,end_timestamp
1087,Tennis,TE007,wimbledon,"[51.419528, -0.220417]",London,2012-07-30 12:00:00,2012-07-30 20:00:00,1343649600.0,1343678400.0
424,Equestrian - Eventing,EV003,greenwich park,"[51.476958, 0.001483]",London,2012-07-30 12:30:00,2012-07-30 17:30:00,1343651400.0,1343669400.0
150,Badminton,BD008,wembley arena,"[51.558196, -0.282597]",London,2012-07-30 12:30:00,2012-07-30 17:00:00,1343651400.0,1343667600.0
151,Badminton,BD008,wembley arena,"[51.558196, -0.282597]",London,2012-07-30 12:30:00,2012-07-30 17:00:00,1343651400.0,1343667600.0
152,Badminton,BD008,wembley arena,"[51.558196, -0.282597]",London,2012-07-30 12:30:00,2012-07-30 17:00:00,1343651400.0,1343667600.0
266,Boxing,BX005,excel,"[51.507218, 0.030504]",London,2012-07-30 13:30:00,2012-07-30 16:00:00,1343655000.0,1343664000.0
265,Boxing,BX005,excel,"[51.507218, 0.030504]",London,2012-07-30 13:30:00,2012-07-30 16:00:00,1343655000.0,1343664000.0
338,Canoe Slalom,CS002,lee valley white water centre,"[51.688963, -0.017208]",London,2012-07-30 13:30:00,2012-07-30 17:30:00,1343655000.0,1343669400.0
337,Canoe Slalom,CS002,lee valley white water centre,"[51.688963, -0.017208]",London,2012-07-30 13:30:00,2012-07-30 17:30:00,1343655000.0,1343669400.0
482,Hockey,HO005,olympic park,"[51.54343, -0.016627]",London,2012-07-30 13:45:00,2012-07-30 17:30:00,1343655900.0,1343669400.0
531,Judo,JU006,excel,"[51.507218, 0.030504]",London,2012-07-30 14:00:00,2012-07-30 16:30:00,1343656800.0,1343665800.0
530,Judo,JU006,excel,"[51.507218, 0.030504]",London,2012-07-30 14:00:00,2012-07-30 16:30:00,1343656800.0,1343665800.0
823,Water Polo,WP004,olympic park,"[51.54343, -0.016627]",London,2012-07-30 14:10:00,2012-07-30 16:50:00,1343657400.0,1343667000.0
1008,Handball,HB008,olympic park,"[51.54343, -0.016627]",London,2012-07-30 14:30:00,2012-07-30 17:45:00,1343658600.0,1343670300.0
220,Beach Volleyball,BV008,horse guards parade,"[51.504798, -0.12838]",London,2012-07-30 14:30:00,2012-07-30 18:20:00,1343658600.0,1343672400.0
924,Basketball,BK008,olympic park,"[51.54343, -0.016627]",London,2012-07-30 14:30:00,2012-07-30 18:30:00,1343658600.0,1343673000.0
785,Volleyball,VO008,earls court,"[51.492483, -0.199686]",London,2012-07-30 14:45:00,2012-07-30 18:15:00,1343659500.0,1343672100.0
199,Archery,AR008,lord's,"[51.529934, -0.172178]",London,2012-07-30 15:00:00,2012-07-30 17:40:00,1343660400.0,1343670000.0
200,Archery,AR008,lord's,"[51.529934, -0.172178]",London,2012-07-30 15:00:00,2012-07-30 17:40:00,1343660400.0,1343670000.0
403,Diving,DV002,olympic park,"[51.54343, -0.016627]",London,2012-07-30 15:00:00,2012-07-30 16:15:00,1343660400.0,1343664900.0
751,Table Tennis,TT008,excel,"[51.507218, 0.030504]",London,2012-07-30 15:30:00,2012-07-30 17:30:00,1343662200.0,1343669400.0
860,Weightlifting,WL006,excel,"[51.507218, 0.030504]",London,2012-07-30 15:30:00,2012-07-30 17:30:00,1343662200.0,1343669400.0
456,Gymnastics - Artistic,GA007,north greenwich arena,"[51.503126, 0.003191]",London,2012-07-30 16:30:00,2012-07-30 19:30:00,1343665800.0,1343676600.0
435,Fencing,FE006,excel,"[51.507218, 0.030504]",London,2012-07-30 18:00:00,2012-07-30 20:30:00,1343671200.0,1343680200.0
824,Water Polo,WP005,olympic park,"[51.54343, -0.016627]",London,2012-07-30 18:20:00,2012-07-30 21:00:00,1343672400.0,1343682000.0
153,Badminton,BD009,wembley arena,"[51.558196, -0.282597]",London,2012-07-30 18:30:00,2012-07-30 23:00:00,1343673000.0,1343689200.0
154,Badminton,BD009,wembley arena,"[51.558196, -0.282597]",London,2012-07-30 18:30:00,2012-07-30 23:00:00,1343673000.0,1343689200.0
155,Badminton,BD009,wembley arena,"[51.558196, -0.282597]",London,2012-07-30 18:30:00,2012-07-30 23:00:00,1343673000.0,1343689200.0
483,Hockey,HO006,olympic park,"[51.54343, -0.016627]",London,2012-07-30 19:00:00,2012-07-30 22:45:00,1343674800.0,1343688300.0
861,Weightlifting,WL007,excel,"[51.507218, 0.030504]",London,2012-07-30 19:00:00,2012-07-30 21:00:00,1343674800.0,1343682000.0
752,Table Tennis,TT009,excel,"[51.507218, 0.030504]",London,2012-07-30 19:00:00,2012-07-30 21:00:00,1343674800.0,1343682000.0
659,Swimming,SW006,olympic park,"[51.54343, -0.016627]",London,2012-07-30 19:30:00,2012-07-30 21:15:00,1343676600.0,1343682900.0
658,Swimming,SW006,olympic park,"[51.54343, -0.016627]",London,2012-07-30 19:30:00,2012-07-30 21:15:00,1343676600.0,1343682900.0
655,Swimming,SW006,olympic park,"[51.54343, -0.016627]",London,2012-07-30 19:30:00,2012-07-30 21:15:00,1343676600.0,1343682900.0
656,Swimming,SW006,olympic park,"[51.54343, -0.016627]",London,2012-07-30 19:30:00,2012-07-30 21:15:00,1343676600.0,1343682900.0
1009,Handball,HB009,olympic park,"[51.54343, -0.016627]",London,2012-07-30 19:30:00,2012-07-30 22:45:00,1343676600.0,1343688300.0
657,Swimming,SW006,olympic park,"[51.54343, -0.016627]",London,2012-07-30 19:30:00,2012-07-30 21:15:00,1343676600.0,1343682900.0
660,Swimming,SW006,olympic park,"[51.54343, -0.016627]",London,2012-07-30 19:30:00,2012-07-30 21:15:00,1343676600.0,1343682900.0
654,Swimming,SW006,olympic park,"[51.54343, -0.016627]",London,2012-07-30 19:30:00,2012-07-30 21:15:00,1343676600.0,1343682900.0
925,Basketball,BK009,olympic park,"[51.54343, -0.016627]",London,2012-07-30 20:00:00,2012-07-30 00:00:00,1343678400.0,1343606400.0
786,Volleyball,VO009,earls court,"[51.492483, -0.199686]",London,2012-07-30 20:00:00,2012-07-30 23:30:00,1343678400.0,1343691000.0
221,Beach Volleyball,BV009,horse guards parade,"[51.504798, -0.12838]",London,2012-07-30 20:00:00,2012-07-30 23:50:00,1343678400.0,1343692200.0
268,Boxing,BX006,excel,"[51.507218, 0.030504]",London,2012-07-30 20:30:00,2012-07-30 23:00:00,1343680200.0,1343689200.0
267,Boxing,BX006,excel,"[51.507218, 0.030504]",London,2012-07-30 20:30:00,2012-07-30 23:00:00,1343680200.0,1343689200.0
158,Badminton,BD010,wembley arena,"[51.558196, -0.282597]",London,2012-07-31 08:30:00,2012-07-31 11:00:00,1343723400.0,1343732400.0
156,Badminton,BD010,wembley arena,"[51.558196, -0.282597]",London,2012-07-31 08:30:00,2012-07-31 11:00:00,1343723400.0,1343732400.0
157,Badminton,BD010,wembley arena,"[51.558196, -0.282597]",London,2012-07-31 08:30:00,2012-07-31 11:00:00,1343723400.0,1343732400.0
484,Hockey,HO007,olympic park,"[51.54343, -0.016627]",London,2012-07-31 08:30:00,2012-07-31 12:15:00,1343723400.0,1343736900.0
201,Archery,AR009,lord's,"[51.529934, -0.172178]",London,2012-07-31 09:00:00,2012-07-31 13:00:00,1343725200.0,1343739600.0
1057,Shooting,SH006,royal artillery barracks,"[51.487557, 0.059606]",London,2012-07-31 09:00:00,2012-07-31 15:15:00,1343725200.0,1343747700.0
202,Archery,AR009,lord's,"[51.529934, -0.172178]",London,2012-07-31 09:00:00,2012-07-31 13:00:00,1343725200.0,1343739600.0
222,Beach Volleyball,BV010,horse guards parade,"[51.504798, -0.12838]",London,2012-07-31 09:00:00,2012-07-31 12:50:00,1343725200.0,1343739000.0
926,Basketball,BK010,olympic park,"[51.54343, -0.016627]",London,2012-07-31 09:00:00,2012-07-31 13:00:00,1343725200.0,1343739600.0
570,Rowing,RO004,eton dorney,"[51.493908, -0.663455]",London,2012-07-31 09:30:00,2012-07-31 12:40:00,1343727000.0,1343738400.0
571,Rowing,RO004,eton dorney,"[51.493908, -0.663455]",London,2012-07-31 09:30:00,2012-07-31 12:40:00,1343727000.0,1343738400.0
565,Rowing,RO004,eton dorney,"[51.493908, -0.663455]",London,2012-07-31 09:30:00,2012-07-31 12:40:00,1343727000.0,1343738400.0
568,Rowing,RO004,eton dorney,"[51.493908, -0.663455]",London,2012-07-31 09:30:00,2012-07-31 12:40:00,1343727000.0,1343738400.0
532,Judo,JU007,excel,"[51.507218, 0.030504]",London,2012-07-31 09:30:00,2012-07-31 12:30:00,1343727000.0,1343737800.0
567,Rowing,RO004,eton dorney,"[51.493908, -0.663455]",London,2012-07-31 09:30:00,2012-07-31 12:40:00,1343727000.0,1343738400.0
564,Rowing,RO004,eton dorney,"[51.493908, -0.663455]",London,2012-07-31 09:30:00,2012-07-31 12:40:00,1343727000.0,1343738400.0
566,Rowing,RO004,eton dorney,"[51.493908, -0.663455]",London,2012-07-31 09:30:00,2012-07-31 12:40:00,1343727000.0,1343738400.0
569,Rowing,RO004,eton dorney,"[51.493908, -0.663455]",London,2012-07-31 09:30:00,2012-07-31 12:40:00,1343727000.0,1343738400.0
572,Rowing,RO004,eton dorney,"[51.493908, -0.663455]",London,2012-07-31 09:30:00,2012-07-31 12:40:00,1343727000.0,1343738400.0
533,Judo,JU007,excel,"[51.507218, 0.030504]",London,2012-07-31 09:30:00,2012-07-31 12:30:00,1343727000.0,1343737800.0
787,Volleyball,VO010,earls court,"[51.492483, -0.199686]",London,2012-07-31 09:30:00,2012-07-31 13:00:00,1343727000.0,1343739600.0
1010,Handball,HB010,olympic park,"[51.54343, -0.016627]",London,2012-07-31 09:30:00,2012-07-31 12:45:00,1343727000.0,1343738700.0
664,Swimming,SW007,olympic park,"[51.54343, -0.016627]",London,2012-07-31 10:00:00,2012-07-31 12:15:00,1343728800.0,1343736900.0
825,Water Polo,WP006,olympic park,"[51.54343, -0.016627]",London,2012-07-31 10:00:00,2012-07-31 12:40:00,1343728800.0,1343738400.0
753,Table Tennis,TT010,excel,"[51.507218, 0.030504]",London,2012-07-31 10:00:00,2012-07-31 14:00:00,1343728800.0,1343743200.0
862,Weightlifting,WL008,excel,"[51.507218, 0.030504]",London,2012-07-31 10:00:00,2012-07-31 14:00:00,1343728800.0,1343743200.0
863,Weightlifting,WL008,excel,"[51.507218, 0.030504]",London,2012-07-31 10:00:00,2012-07-31 14:00:00,1343728800.0,1343743200.0
663,Swimming,SW007,olympic park,"[51.54343, -0.016627]",London,2012-07-31 10:00:00,2012-07-31 12:15:00,1343728800.0,1343736900.0
661,Swimming,SW007,olympic park,"[51.54343, -0.016627]",London,2012-07-31 10:00:00,2012-07-31 12:15:00,1343728800.0,1343736900.0
662,Swimming,SW007,olympic park,"[51.54343, -0.016627]",London,2012-07-31 10:00:00,2012-07-31 12:15:00,1343728800.0,1343736900.0
425,Equestrian - Eventing,EV004,greenwich park,"[51.476958, 0.001483]",London,2012-07-31 10:30:00,2012-07-31 16:00:00,1343730600.0,1343750400.0
436,Fencing,FE007,excel,"[51.507218, 0.030504]",London,2012-07-31 10:30:00,2012-07-31 15:30:00,1343730600.0,1343748600.0
1097,Tennis,TE012,wimbledon,"[51.419528, -0.220417]",London,2012-07-31 11:30:00,2012-07-31 20:00:00,1343734200.0,1343764800.0
1098,Tennis,TE012,wimbledon,"[51.419528, -0.220417]",London,2012-07-31 11:30:00,2012-07-31 20:00:00,1343734200.0,1343764800.0
1093,Tennis,TE010,wimbledon,"[51.419528, -0.220417]",London,2012-07-31 12:00:00,2012-07-31 20:00:00,1343736000.0,1343764800.0
1094,Tennis,TE010,wimbledon,"[51.419528, -0.220417]",London,2012-07-31 12:00:00,2012-07-31 20:00:00,1343736000.0,1343764800.0
1095,Tennis,TE011,wimbledon,"[51.419528, -0.220417]",London,2012-07-31 12:00:00,2012-07-31 20:00:00,1343736000.0,1343764800.0
1096,Tennis,TE011,wimbledon,"[51.419528, -0.220417]",London,2012-07-31 12:00:00,2012-07-31 20:00:00,1343736000.0,1343764800.0
161,Badminton,BD011,wembley arena,"[51.558196, -0.282597]",London,2012-07-31 12:30:00,2012-07-31 17:00:00,1343737800.0,1343754000.0
159,Badminton,BD011,wembley arena,"[51.558196, -0.282597]",London,2012-07-31 12:30:00,2012-07-31 17:00:00,1343737800.0,1343754000.0
160,Badminton,BD011,wembley arena,"[51.558196, -0.282597]",London,2012-07-31 12:30:00,2012-07-31 17:00:00,1343737800.0,1343754000.0
269,Boxing,BX007,excel,"[51.507218, 0.030504]",London,2012-07-31 13:30:00,2012-07-31 16:15:00,1343741400.0,1343751300.0
270,Boxing,BX007,excel,"[51.507218, 0.030504]",London,2012-07-31 13:30:00,2012-07-31 16:15:00,1343741400.0,1343751300.0
339,Canoe Slalom,CS003,lee valley white water centre,"[51.688963, -0.017208]",London,2012-07-31 13:30:00,2012-07-31 15:50:00,1343741400.0,1343749800.0
485,Hockey,HO008,olympic park,"[51.54343, -0.016627]",London,2012-07-31 13:45:00,2012-07-31 17:30:00,1343742300.0,1343755800.0
535,Judo,JU008,excel,"[51.507218, 0.030504]",London,2012-07-31 14:00:00,2012-07-31 16:30:00,1343743200.0,1343752200.0
534,Judo,JU008,excel,"[51.507218, 0.030504]",London,2012-07-31 14:00:00,2012-07-31 16:30:00,1343743200.0,1343752200.0
826,Water Polo,WP007,olympic park,"[51.54343, -0.016627]",London,2012-07-31 14:10:00,2012-07-31 16:50:00,1343743800.0,1343753400.0
223,Beach Volleyball,BV011,horse guards parade,"[51.504798, -0.12838]",London,2012-07-31 14:30:00,2012-07-31 18:20:00,1343745000.0,1343758800.0
927,Basketball,BK011,olympic park,"[51.54343, -0.016627]",London,2012-07-31 14:30:00,2012-07-31 18:30:00,1343745000.0,1343759400.0
1011,Handball,HB011,olympic park,"[51.54343, -0.016627]",London,2012-07-31 14:30:00,2012-07-31 17:45:00,1343745000.0,1343756700.0
788,Volleyball,VO011,earls court,"[51.492483, -0.199686]",London,2012-07-31 14:45:00,2012-07-31 18:15:00,1343745900.0,1343758500.0
203,Archery,AR010,lord's,"[51.529934, -0.172178]",London,2012-07-31 15:00:00,2012-07-31 17:40:00,1343746800.0,1343756400.0
204,Archery,AR010,lord's,"[51.529934, -0.172178]",London,2012-07-31 15:00:00,2012-07-31 17:40:00,1343746800.0,1343756400.0
404,Diving,DV003,olympic park,"[51.54343, -0.016627]",London,2012-07-31 15:00:00,2012-07-31 16:10:00,1343746800.0,1343751000.0
864,Weightlifting,WL009,excel,"[51.507218, 0.030504]",London,2012-07-31 15:30:00,2012-07-31 17:30:00,1343748600.0,1343755800.0
754,Table Tennis,TT011,excel,"[51.507218, 0.030504]",London,2012-07-31 16:00:00,2012-07-31 18:00:00,1343750400.0,1343757600.0
457,Gymnastics - Artistic,GA008,north greenwich arena,"[51.503126, 0.003191]",London,2012-07-31 16:30:00,2012-07-31 18:40:00,1343752200.0,1343760000.0
437,Fencing,FE008,excel,"[51.507218, 0.030504]",London,2012-07-31 18:00:00,2012-07-31 20:30:00,1343757600.0,1343766600.0
827,Water Polo,WP008,olympic park,"[51.54343, -0.016627]",London,2012-07-31 18:20:00,2012-07-31 21:00:00,1343758800.0,1343768400.0
163,Badminton,BD012,wembley arena,"[51.558196, -0.282597]",London,2012-07-31 18:30:00,2012-07-31 23:00:00,1343759400.0,1343775600.0
162,Badminton,BD012,wembley arena,"[51.558196, -0.282597]",London,2012-07-31 18:30:00,2012-07-31 23:00:00,1343759400.0,1343775600.0
164,Badminton,BD012,wembley arena,"[51.558196, -0.282597]",London,2012-07-31 18:30:00,2012-07-31 23:00:00,1343759400.0,1343775600.0
486,Hockey,HO009,olympic park,"[51.54343, -0.016627]",London,2012-07-31 19:00:00,2012-07-31 22:45:00,1343761200.0,1343774700.0
865,Weightlifting,WL010,excel,"[51.507218, 0.030504]",London,2012-07-31 19:00:00,2012-07-31 21:00:00,1343761200.0,1343768400.0
665,Swimming,SW008,olympic park,"[51.54343, -0.016627]",London,2012-07-31 19:30:00,2012-07-31 21:20:00,1343763000.0,1343769600.0
666,Swimming,SW008,olympic park,"[51.54343, -0.016627]",London,2012-07-31 19:30:00,2012-07-31 21:20:00,1343763000.0,1343769600.0
667,Swimming,SW008,olympic park,"[51.54343, -0.016627]",London,2012-07-31 19:30:00,2012-07-31 21:20:00,1343763000.0,1343769600.0
668,Swimming,SW008,olympic park,"[51.54343, -0.016627]",London,2012-07-31 19:30:00,2012-07-31 21:20:00,1343763000.0,1343769600.0
669,Swimming,SW008,olympic park,"[51.54343, -0.016627]",London,2012-07-31 19:30:00,2012-07-31 21:20:00,1343763000.0,1343769600.0
670,Swimming,SW008,olympic park,"[51.54343, -0.016627]",London,2012-07-31 19:30:00,2012-07-31 21:20:00,1343763000.0,1343769600.0
671,Swimming,SW008,olympic park,"[51.54343, -0.016627]",London,2012-07-31 19:30:00,2012-07-31 21:20:00,1343763000.0,1343769600.0
1012,Handball,HB012,olympic park,"[51.54343, -0.016627]",London,2012-07-31 19:30:00,2012-07-31 22:45:00,1343763000.0,1343774700.0
978,Football,FB020,wembley stadium,"[51.556067, -0.279519]",London,2012-07-31 19:45:00,2012-07-31 21:45:00,1343763900.0,1343771100.0
755,Table Tennis,TT012,excel,"[51.507218, 0.030504]",London,2012-07-31 20:00:00,2012-07-31 22:00:00,1343764800.0,1343772000.0
224,Beach Volleyball,BV012,horse guards parade,"[51.504798, -0.12838]",London,2012-07-31 20:00:00,2012-07-31 23:50:00,1343764800.0,1343778600.0
789,Volleyball,VO012,earls court,"[51.492483, -0.199686]",London,2012-07-31 20:00:00,2012-07-31 23:30:00,1343764800.0,1343777400.0
928,Basketball,BK012,olympic park,"[51.54343, -0.016627]",London,2012-07-31 20:00:00,2012-07-31 00:00:00,1343764800.0,1343692800.0
272,Boxing,BX008,excel,"[51.507218, 0.030504]",London,2012-07-31 20:30:00,2012-07-31 23:15:00,1343766600.0,1343776500.0
271,Boxing,BX008,excel,"[51.507218, 0.030504]",London,2012-07-31 20:30:00,2012-07-31 23:15:00,1343766600.0,1343776500.0
487,Hockey,HO010,olympic park,"[51.54343, -0.016627]",London,2012-08-01 08:30:00,2012-08-01 12:15:00,1343809800.0,1343823300.0
438,Fencing,FE009,excel,"[51.507218, 0.030504]",London,2012-08-01 09:00:00,2012-08-01 15:40:00,1343811600.0,1343835600.0
225,Beach Volleyball,BV013,horse guards parade,"[51.504798, -0.12838]",London,2012-08-01 09:00:00,2012-08-01 12:50:00,1343811600.0,1343825400.0
1058,Shooting,SH007,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-01 09:00:00,2012-08-01 16:15:00,1343811600.0,1343837700.0
205,Archery,AR011,lord's,"[51.529934, -0.172178]",London,2012-08-01 09:00:00,2012-08-01 13:00:00,1343811600.0,1343826000.0
929,Basketball,BK013,olympic park,"[51.54343, -0.016627]",London,2012-08-01 09:00:00,2012-08-01 13:00:00,1343811600.0,1343826000.0
206,Archery,AR011,lord's,"[51.529934, -0.172178]",London,2012-08-01 09:00:00,2012-08-01 13:00:00,1343811600.0,1343826000.0
167,Badminton,BD013,wembley arena,"[51.558196, -0.282597]",London,2012-08-01 09:00:00,2012-08-01 11:00:00,1343811600.0,1343818800.0
439,Fencing,FE009,excel,"[51.507218, 0.030504]",London,2012-08-01 09:00:00,2012-08-01 15:40:00,1343811600.0,1343835600.0
166,Badminton,BD013,wembley arena,"[51.558196, -0.282597]",London,2012-08-01 09:00:00,2012-08-01 11:00:00,1343811600.0,1343818800.0
165,Badminton,BD013,wembley arena,"[51.558196, -0.282597]",London,2012-08-01 09:00:00,2012-08-01 11:00:00,1343811600.0,1343818800.0
790,Volleyball,VO013,earls court,"[51.492483, -0.199686]",London,2012-08-01 09:30:00,2012-08-01 13:00:00,1343813400.0,1343826000.0
578,Rowing,RO005,eton dorney,"[51.493908, -0.663455]",London,2012-08-01 09:30:00,2012-08-01 12:50:00,1343813400.0,1343825400.0
536,Judo,JU009,excel,"[51.507218, 0.030504]",London,2012-08-01 09:30:00,2012-08-01 12:30:00,1343813400.0,1343824200.0
577,Rowing,RO005,eton dorney,"[51.493908, -0.663455]",London,2012-08-01 09:30:00,2012-08-01 12:50:00,1343813400.0,1343825400.0
1013,Handball,HB013,olympic park,"[51.54343, -0.016627]",London,2012-08-01 09:30:00,2012-08-01 12:45:00,1343813400.0,1343825100.0
573,Rowing,RO005,eton dorney,"[51.493908, -0.663455]",London,2012-08-01 09:30:00,2012-08-01 12:50:00,1343813400.0,1343825400.0
574,Rowing,RO005,eton dorney,"[51.493908, -0.663455]",London,2012-08-01 09:30:00,2012-08-01 12:50:00,1343813400.0,1343825400.0
576,Rowing,RO005,eton dorney,"[51.493908, -0.663455]",London,2012-08-01 09:30:00,2012-08-01 12:50:00,1343813400.0,1343825400.0
537,Judo,JU009,excel,"[51.507218, 0.030504]",London,2012-08-01 09:30:00,2012-08-01 12:30:00,1343813400.0,1343824200.0
579,Rowing,RO005,eton dorney,"[51.493908, -0.663455]",London,2012-08-01 09:30:00,2012-08-01 12:50:00,1343813400.0,1343825400.0
575,Rowing,RO005,eton dorney,"[51.493908, -0.663455]",London,2012-08-01 09:30:00,2012-08-01 12:50:00,1343813400.0,1343825400.0
676,Swimming,SW009,olympic park,"[51.54343, -0.016627]",London,2012-08-01 10:00:00,2012-08-01 13:05:00,1343815200.0,1343826300.0
674,Swimming,SW009,olympic park,"[51.54343, -0.016627]",London,2012-08-01 10:00:00,2012-08-01 13:05:00,1343815200.0,1343826300.0
866,Weightlifting,WL011,excel,"[51.507218, 0.030504]",London,2012-08-01 10:00:00,2012-08-01 14:00:00,1343815200.0,1343829600.0
867,Weightlifting,WL011,excel,"[51.507218, 0.030504]",London,2012-08-01 10:00:00,2012-08-01 14:00:00,1343815200.0,1343829600.0
756,Table Tennis,TT013,excel,"[51.507218, 0.030504]",London,2012-08-01 10:00:00,2012-08-01 12:00:00,1343815200.0,1343822400.0
376,Cycling - Road,,the mall,"[51.504581, -0.13436]",London,2012-08-01 10:00:00,2012-08-01 11:30:00,1343815200.0,1343820600.0
673,Swimming,SW009,olympic park,"[51.54343, -0.016627]",London,2012-08-01 10:00:00,2012-08-01 13:05:00,1343815200.0,1343826300.0
675,Swimming,SW009,olympic park,"[51.54343, -0.016627]",London,2012-08-01 10:00:00,2012-08-01 13:05:00,1343815200.0,1343826300.0
672,Swimming,SW009,olympic park,"[51.54343, -0.016627]",London,2012-08-01 10:00:00,2012-08-01 13:05:00,1343815200.0,1343826300.0
1103,Tennis,TE015,wimbledon,"[51.419528, -0.220417]",London,2012-08-01 11:30:00,2012-08-01 20:00:00,1343820600.0,1343851200.0
1104,Tennis,TE015,wimbledon,"[51.419528, -0.220417]",London,2012-08-01 11:30:00,2012-08-01 20:00:00,1343820600.0,1343851200.0
1102,Tennis,TE014,wimbledon,"[51.419528, -0.220417]",London,2012-08-01 12:00:00,2012-08-01 20:00:00,1343822400.0,1343851200.0
1101,Tennis,TE014,wimbledon,"[51.419528, -0.220417]",London,2012-08-01 12:00:00,2012-08-01 20:00:00,1343822400.0,1343851200.0
1100,Tennis,TE013,wimbledon,"[51.419528, -0.220417]",London,2012-08-01 12:00:00,2012-08-01 20:00:00,1343822400.0,1343851200.0
1099,Tennis,TE013,wimbledon,"[51.419528, -0.220417]",London,2012-08-01 12:00:00,2012-08-01 20:00:00,1343822400.0,1343851200.0
168,Badminton,BD014,wembley arena,"[51.558196, -0.282597]",London,2012-08-01 12:30:00,2012-08-01 15:30:00,1343824200.0,1343835000.0
169,Badminton,BD014,wembley arena,"[51.558196, -0.282597]",London,2012-08-01 12:30:00,2012-08-01 15:30:00,1343824200.0,1343835000.0
170,Badminton,BD014,wembley arena,"[51.558196, -0.282597]",London,2012-08-01 12:30:00,2012-08-01 15:30:00,1343824200.0,1343835000.0
377,Cycling - Road,,the mall,"[51.504581, -0.13436]",London,2012-08-01 13:00:00,2012-08-01 16:15:00,1343826000.0,1343837700.0
275,Boxing,BX009,excel,"[51.507218, 0.030504]",London,2012-08-01 13:30:00,2012-08-01 16:30:00,1343827800.0,1343838600.0
274,Boxing,BX009,excel,"[51.507218, 0.030504]",London,2012-08-01 13:30:00,2012-08-01 16:30:00,1343827800.0,1343838600.0
273,Boxing,BX009,excel,"[51.507218, 0.030504]",London,2012-08-01 13:30:00,2012-08-01 16:30:00,1343827800.0,1343838600.0
340,Canoe Slalom,CS004,lee valley white water centre,"[51.688963, -0.017208]",London,2012-08-01 13:30:00,2012-08-01 16:05:00,1343827800.0,1343837100.0
488,Hockey,HO011,olympic park,"[51.54343, -0.016627]",London,2012-08-01 13:45:00,2012-08-01 17:30:00,1343828700.0,1343842200.0
539,Judo,JU010,excel,"[51.507218, 0.030504]",London,2012-08-01 14:00:00,2012-08-01 16:30:00,1343829600.0,1343838600.0
538,Judo,JU010,excel,"[51.507218, 0.030504]",London,2012-08-01 14:00:00,2012-08-01 16:30:00,1343829600.0,1343838600.0
828,Water Polo,WP009,olympic park,"[51.54343, -0.016627]",London,2012-08-01 14:10:00,2012-08-01 16:50:00,1343830200.0,1343839800.0
930,Basketball,BK014,olympic park,"[51.54343, -0.016627]",London,2012-08-01 14:30:00,2012-08-01 18:30:00,1343831400.0,1343845800.0
757,Table Tennis,TT014,excel,"[51.507218, 0.030504]",London,2012-08-01 14:30:00,2012-08-01 16:30:00,1343831400.0,1343838600.0
226,Beach Volleyball,BV014,horse guards parade,"[51.504798, -0.12838]",London,2012-08-01 14:30:00,2012-08-01 18:20:00,1343831400.0,1343845200.0
1014,Handball,HB014,olympic park,"[51.54343, -0.016627]",London,2012-08-01 14:30:00,2012-08-01 17:45:00,1343831400.0,1343843100.0
791,Volleyball,VO014,earls court,"[51.492483, -0.199686]",London,2012-08-01 14:45:00,2012-08-01 18:15:00,1343832300.0,1343844900.0
405,Diving,DV004,olympic park,"[51.54343, -0.016627]",London,2012-08-01 15:00:00,2012-08-01 16:15:00,1343833200.0,1343837700.0
207,Archery,AR012,lord's,"[51.529934, -0.172178]",London,2012-08-01 15:00:00,2012-08-01 19:00:00,1343833200.0,1343847600.0
208,Archery,AR012,lord's,"[51.529934, -0.172178]",London,2012-08-01 15:00:00,2012-08-01 19:00:00,1343833200.0,1343847600.0
868,Weightlifting,WL012,excel,"[51.507218, 0.030504]",London,2012-08-01 15:30:00,2012-08-01 17:30:00,1343835000.0,1343842200.0
458,Gymnastics - Artistic,GA009,north greenwich arena,"[51.503126, 0.003191]",London,2012-08-01 16:30:00,2012-08-01 19:35:00,1343838600.0,1343849700.0
172,Badminton,BD015,wembley arena,"[51.558196, -0.282597]",London,2012-08-01 17:00:00,2012-08-01 21:00:00,1343840400.0,1343854800.0
171,Badminton,BD015,wembley arena,"[51.558196, -0.282597]",London,2012-08-01 17:00:00,2012-08-01 21:00:00,1343840400.0,1343854800.0
984,Football,FB026,wembley stadium,"[51.556067, -0.279519]",London,2012-08-01 17:00:00,2012-08-01 19:00:00,1343840400.0,1343847600.0
173,Badminton,BD015,wembley arena,"[51.558196, -0.282597]",London,2012-08-01 17:00:00,2012-08-01 21:00:00,1343840400.0,1343854800.0
440,Fencing,FE010,excel,"[51.507218, 0.030504]",London,2012-08-01 17:30:00,2012-08-01 21:20:00,1343842200.0,1343856000.0
441,Fencing,FE010,excel,"[51.507218, 0.030504]",London,2012-08-01 17:30:00,2012-08-01 21:20:00,1343842200.0,1343856000.0
829,Water Polo,WP010,olympic park,"[51.54343, -0.016627]",London,2012-08-01 18:20:00,2012-08-01 21:00:00,1343845200.0,1343854800.0
869,Weightlifting,WL013,excel,"[51.507218, 0.030504]",London,2012-08-01 19:00:00,2012-08-01 21:00:00,1343847600.0,1343854800.0
489,Hockey,HO012,olympic park,"[51.54343, -0.016627]",London,2012-08-01 19:00:00,2012-08-01 22:45:00,1343847600.0,1343861100.0
